Date;Active_Power_ 1H_kW;Ambient_Temperature_ 1H_m_s;Wind_Direction_1H;Wind_Speed_1H_m_s;Exported_Energy_1H_kWh;Imported_Energy_1H_kWh;Reactive_Q1_1H_kVArh;Reactive_Q2_1H_kVArh;Reactive_Q3_1H_kVArh;Reactive_Q4_1H_kVArh;Humedad_Relativa;Presion_Atmosferica_mbar
01/08/2023 22:00;779,026;18,821;313,143;4,217;977;0;210;7759;0;0;38,44;910,098
01/08/2023 23:00;1070,895;18,505;99,606;4,418;1032;0;0;7836;0;0;38,44;910,127
02/08/2023 00:00;935,072;18,323;114,324;4,125;766;0;0;7317;0;0;38,44;909,983
02/08/2023 01:00;727,872;19,44;152,958;4,166;873;0;0;7065;0;0;38,44;909,962
02/08/2023 02:00;-90,709;20,626;39,908;2,599;101;116;3252;4016;0;0;38,44;909,361
02/08/2023 03:00;-199,232;20,462;193,502;2,063;0;324;6618;0;0;0;38,44;908,983
02/08/2023 04:00;-58,335;20,971;345,758;2,427;63;226;6144;972;0;0;38,44;908,74
02/08/2023 05:00;191,526;20,878;321,546;3,153;177;60;2567;3951;0;0;38,44;908,655
02/08/2023 06:00;574,345;20,734;115,548;3,577;289;14;1597;5272;0;0;38,44;908,847
02/08/2023 07:00;454,059;21,192;192,813;3,667;644;0;185;5639;0;0;38,44;909,25
02/08/2023 08:00;134,662;21,251;297,794;3,466;102;55;2061;2736;0;0;38,44;909,989
02/08/2023 09:00;79,79;22,028;3,117;2,749;76;90;567;1806;0;189;38,44;911,286
02/08/2023 10:00;-188,256;21,919;165,473;1,811;0;195;1969;0;0;21;38,44;912,77
02/08/2023 11:00;483,353;20,646;268,71;3,606;168;114;1338;520;0;0;38,44;913,512
02/08/2023 12:00;2242,739;18,951;356,745;5,743;1667;0;0;5043;0;0;38,44;913,627
02/08/2023 13:00;10571,065;15,793;32,194;8,884;7804;0;0;4751;0;0;38,44;913,165
02/08/2023 14:00;9747,057;11,541;73,218;8,144;10166;0;0;8521;0;0;38,44;912,618
02/08/2023 15:00;7640,023;10,464;195,238;7,02;6292;0;0;8948;0;0;38,44;912,531
02/08/2023 16:00;6754,04;11,515;98,073;6,785;6161;0;0;9042;0;0;38,44;912,908
02/08/2023 17:00;11247,991;12,746;245,091;8,212;8590;0;0;9417;0;0;38,44;913,536
02/08/2023 18:00;16231,85;12,395;164,969;9,359;15384;0;0;10827;0;0;38,44;914,469
02/08/2023 19:00;18146,182;11,851;174,296;9,904;17091;0;0;9948;0;0;38,44;915,408
02/08/2023 20:00;22512,434;10,237;29,477;11,779;22148;0;0;3865;0;0;38,44;916,469
02/08/2023 21:00;20825,513;9,219;259,852;10,671;21414;0;0;5136;0;0;38,44;917,148
02/08/2023 22:00;18443,489;8,863;88,621;9,823;19042;0;0;8400;0;0;38,44;917,934
02/08/2023 23:00;16847,572;8,871;336,001;9,376;16385;0;0;10361;0;0;38,44;918,313
03/08/2023 00:00;10796,963;8,719;327,178;7,967;12435;0;0;9447;0;0;38,44;918,59
03/08/2023 01:00;9392,821;8,168;95,854;7,576;8809;0;0;9955;0;0;38,44;918,168
03/08/2023 02:00;13049,388;7,735;18,865;8,986;12068;0;0;11129;0;0;38,44;917,327
03/08/2023 03:00;16517,555;7,803;299,98;10,705;15154;0;0;8379;0;0;38,44;916,798
03/08/2023 04:00;19324,707;7,865;98,842;13,623;18711;0;0;5394;0;0;38,44;916,381
03/08/2023 05:00;19915,442;7,701;130,526;13,921;19053;0;0;4974;0;0;38,44;915,775
03/08/2023 06:00;20776,991;6,961;184,761;15,308;19724;0;0;4648;0;0;38,44;915,486
03/08/2023 07:00;22800,504;6,486;354,797;16,765;22480;0;0;3243;0;0;38,44;915,514
03/08/2023 08:00;22801,576;5,392;295,801;15,152;22475;0;0;3225;0;0;38,44;915,575
03/08/2023 09:00;21733,097;6,63;268,66;14,812;22474;0;0;3233;0;0;38,44;915,933
03/08/2023 10:00;22791,173;8,813;6,672;15,404;22479;0;0;3261;0;0;38,44;916,396
03/08/2023 11:00;22572,668;10,95;139,555;13,195;22316;0;0;3459;0;0;38,44;916,641
03/08/2023 12:00;22748,794;12,63;284,287;12,465;22344;0;0;3418;0;0;38,44;916,418
03/08/2023 13:00;21977,984;14,314;239,569;11,427;21957;0;0;4055;0;0;38,44;915,728
03/08/2023 14:00;16386,957;16,391;293,096;9,355;17388;0;0;8286;0;0;38,44;914,872
03/08/2023 15:00;14958,546;17,2;4,91;8,992;14212;0;0;10812;0;0;38,44;914,103
03/08/2023 16:00;12889,275;17,697;1,72;8,453;13221;0;0;10831;0;0;38,44;913,52
03/08/2023 17:00;8953,068;17,407;240,428;7,582;9273;0;0;9147;0;0;38,44;913,497
03/08/2023 18:00;6774,535;16,36;22,992;6,533;8387;0;0;8751;0;0;38,44;913,103
03/08/2023 19:00;1599,486;14,133;223,749;3,943;951;89;1676;2292;0;0;38,44;913,077
03/08/2023 20:00;10935,648;10,43;66,997;8,69;8818;0;0;5352;0;0;38,44;913,066
03/08/2023 21:00;13579,577;8,974;313,71;9,356;14058;0;0;8198;0;0;38,44;913,234
03/08/2023 22:00;11968,601;8,916;330,941;8,968;13560;0;0;6883;0;0;38,44;913,362
03/08/2023 23:00;3483,59;10,22;126,551;5,179;5196;0;0;3618;0;0;38,44;913,614
04/08/2023 00:00;538,702;13,892;66,858;3,891;320;54;1072;2958;0;0;38,44;913,588
04/08/2023 01:00;3029,026;14,528;272,089;5,773;2581;0;0;7371;0;0;38,44;913,713
04/08/2023 02:00;2266,711;14,278;355,602;5,198;2490;0;0;7284;0;0;38,44;913,462
04/08/2023 03:00;1209,785;13,742;46,48;4,497;1287;0;0;6864;0;0;38,44;913,232
04/08/2023 04:00;1267,984;13,758;13,233;4,605;1326;0;0;6350;0;0;38,44;913,099
04/08/2023 05:00;351,229;13,677;211,26;3,78;359;0;6;5398;0;0;38,44;912,714
04/08/2023 06:00;640,072;13,337;66,993;4,033;510;0;0;3582;0;0;38,44;912,881
04/08/2023 07:00;437,806;13,336;64,382;3,836;493;0;0;1697;0;0;38,44;913,275
04/08/2023 08:00;352,941;13,157;311,417;3,622;387;0;0;514;336;0;38,44;913,867
04/08/2023 09:00;330,917;13,349;187,569;3,458;95;70;105;492;209;652;38,44;914,83
04/08/2023 10:00;1302,401;12,175;139,279;4,712;1140;0;0;1031;252;0;38,44;915,876
04/08/2023 11:00;466,899;12,257;194,243;3,981;693;0;0;376;9;0;38,44;916,277
04/08/2023 12:00;181,763;12,963;70,154;3,408;61;26;8;68;382;320;38,44;916,328
04/08/2023 13:00;352,098;13,54;260,317;3,626;351;0;49;1401;0;0;38,44;915,987
04/08/2023 14:00;1005,568;15,242;163,488;4,321;812;0;15;3498;0;0;38,44;915,258
04/08/2023 15:00;2691,73;15,436;233,586;5,38;2188;0;0;3964;0;0;38,44;914,75
04/08/2023 16:00;3549,192;14,929;349,23;5,746;3002;0;0;5303;0;0;38,44;914,533
04/08/2023 17:00;4624,828;13,986;0,982;6,151;4638;0;0;5628;0;0;38,44;914,648
04/08/2023 18:00;7327,161;13,074;40,635;6,92;6294;0;0;7221;0;0;38,44;914,323
04/08/2023 19:00;15022,433;12,324;345,838;10,126;12696;0;0;6313;0;0;38,44;913,805
04/08/2023 20:00;19469,277;11,438;120,723;13,129;17923;0;0;2684;0;0;38,44;913,649
04/08/2023 21:00;20434,023;10,461;13,266;14,256;21159;0;0;3061;0;0;38,44;913,608
04/08/2023 22:00;22800,866;10,214;327,662;16,075;22472;0;0;3243;0;0;38,44;913,516
04/08/2023 23:00;22800,381;10,35;334,252;15,033;22470;0;0;3260;0;0;38,44;913,658
05/08/2023 00:00;22632,132;10,754;222,738;13,682;22354;0;0;3571;0;0;38,44;913,469
05/08/2023 01:00;21794,992;10,88;300,041;12,767;21845;0;0;4497;0;0;38,44;912,976
05/08/2023 02:00;17026,175;11,848;341,964;10,194;18859;0;0;6936;0;0;38,44;912,422
05/08/2023 03:00;8781,975;14,381;65,412;7,439;9225;0;0;8814;0;0;38,44;911,543
05/08/2023 04:00;14177,726;15,744;146,765;8,959;13712;0;0;9323;0;0;38,44;910,855
05/08/2023 05:00;13678,502;15,544;85,013;8,788;13756;0;0;9975;0;0;38,44;910,558
05/08/2023 06:00;10951,811;14,538;141,342;8,115;10815;0;0;12810;0;0;38,44;910,599
05/08/2023 07:00;12849,955;14,208;35,884;8,62;10767;0;0;13129;0;0;38,44;910,537
05/08/2023 08:00;17382,04;14,504;127,904;10,125;18903;0;0;6630;0;0;38,44;910,472
05/08/2023 09:00;15975,458;13,357;327,927;9,298;13416;0;0;9389;0;0;38,44;911,01
05/08/2023 10:00;10206,388;14,19;78,386;7,679;11658;0;0;9106;0;0;38,44;911,146
05/08/2023 11:00;3070,162;16,059;48,856;5,177;4337;0;0;8480;0;0;38,44;911,204
05/08/2023 12:00;2470,632;17,573;280,362;4,895;1473;0;0;8739;0;0;38,44;910,882
05/08/2023 13:00;8530,507;18,375;91,597;7,246;7927;0;0;9097;0;0;38,44;909,929
05/08/2023 14:00;9264,758;18,813;313,616;7,468;8736;0;0;8795;0;0;38,44;908,718
05/08/2023 15:00;9655,304;18,745;241,036;7,606;8327;0;0;8791;0;0;38,44;907,624
05/08/2023 16:00;10160,365;19,323;177,715;7,814;10086;0;0;9201;0;0;38,44;907,065
05/08/2023 17:00;10374,29;18,996;214,977;7,794;9381;0;0;8895;0;0;38,44;906,957
05/08/2023 18:00;9066,24;18,529;326,25;7,52;10129;0;0;8856;0;0;38,44;906,56
05/08/2023 19:00;5175,509;17,348;223,802;6,364;5783;0;0;8534;0;0;38,44;906,168
05/08/2023 20:00;3389,793;16,334;320,842;5,569;3783;0;0;8440;0;0;38,44;906,073
05/08/2023 21:00;4350,766;16,494;38,559;5,903;3508;0;0;8430;0;0;38,44;906,235
05/08/2023 22:00;11393,785;16,865;93,766;8,081;8912;0;0;8808;0;0;38,44;906,493
05/08/2023 23:00;14814,172;16,601;27,521;8,811;15136;0;0;9518;0;0;38,44;906,523
06/08/2023 00:00;20244,542;14,862;297,943;10,839;19019;0;0;6960;0;0;38,44;906,584
06/08/2023 01:00;21688,719;14,118;260,521;11,667;20688;0;0;5964;0;0;38,44;906,038
06/08/2023 02:00;22632,057;13,839;264,842;13,863;22399;0;0;3363;0;0;38,44;905,708
06/08/2023 03:00;21845,094;14,516;183,005;12,614;22283;0;0;3462;0;0;38,44;905,047
06/08/2023 04:00;12735,729;15,088;350,512;8,387;14494;0;0;8809;0;0;38,44;904,745
06/08/2023 05:00;6239,175;14,629;220,028;6,47;7616;0;0;8691;0;0;38,44;904,378
06/08/2023 06:00;4183,891;15,017;57,238;5,718;3703;0;0;8457;0;0;38,44;904,387
06/08/2023 07:00;6428,2;13,62;222,171;6,67;5538;0;0;8534;0;0;38,44;904,748
06/08/2023 08:00;11303,005;13,642;303,939;8,021;11465;0;0;9076;0;0;38,44;905,963
06/08/2023 09:00;9840,883;13,569;278,592;7,741;9555;0;0;8852;0;0;38,44;907,905
06/08/2023 10:00;11389,229;14,69;236,615;8,28;11689;0;0;8874;0;0;38,44;909,308
06/08/2023 11:00;15476,828;16,132;348,766;9,106;13827;0;0;9312;0;0;38,44;910,287
06/08/2023 12:00;16581,683;15,968;110,196;9,31;17066;0;0;9048;0;0;38,44;910,482
06/08/2023 13:00;13178,099;16,242;288,845;8,524;13554;0;0;9273;0;0;38,44;910,492
06/08/2023 14:00;10975,126;16,356;64,406;7,96;10510;0;0;8959;0;0;38,44;910,412
06/08/2023 15:00;15638,3;16,331;145,343;9,136;15201;0;0;9180;0;0;38,44;910,637
06/08/2023 16:00;19079,852;16,342;158,222;10,251;18048;0;0;8102;0;0;38,44;911,111
06/08/2023 17:00;20313,25;15,889;294,086;10,685;20018;0;0;6373;0;0;38,44;912,177
06/08/2023 18:00;15456,185;14,966;314,792;9,173;15900;0;0;8840;0;0;38,44;912,851
06/08/2023 19:00;16597,991;14,535;84,413;9,453;17245;0;0;9613;0;0;38,44;913,601
06/08/2023 20:00;9449,505;14,13;158,371;7,716;9584;0;0;8454;0;0;38,44;914,863
06/08/2023 21:00;15188,918;13,896;302,079;9,038;15163;0;0;9144;0;0;38,44;915,99
06/08/2023 22:00;18425,121;12,761;91,126;10,228;17256;0;0;8961;0;0;38,44;917,193
06/08/2023 23:00;13999,722;12,362;70,43;8,9;16578;0;0;7934;0;0;38,44;917,703
07/08/2023 00:00;8094,136;11,242;33,156;7,383;7947;0;0;8677;0;0;38,44;918,109
07/08/2023 01:00;5157,442;9,29;270,662;6,199;6434;0;0;8589;0;0;38,44;918,927
07/08/2023 02:00;1570,739;8,069;225,832;4,544;1671;0;0;8576;0;0;38,44;919,3
07/08/2023 03:00;2440,677;8,079;56,538;4,987;2050;0;0;8374;0;0;38,44;919,386
07/08/2023 04:00;2384,469;7,567;21,229;4,892;2370;0;0;8384;0;0;38,44;919,433
07/08/2023 05:00;2502,968;7,137;156,314;4,958;2198;0;0;8374;0;0;38,44;919,579
07/08/2023 06:00;5962,713;6,891;93,077;6,353;4863;0;0;8286;0;0;38,44;920,043
07/08/2023 07:00;7824,04;6,041;181,927;6,848;7929;0;0;5246;0;0;38,44;920,301
07/08/2023 08:00;8268,938;5,153;317,928;7,098;7156;0;0;4368;0;0;38,44;920,523
07/08/2023 09:00;15006,858;5,235;259,836;9,101;13502;0;0;3552;0;0;38,44;921,692
07/08/2023 10:00;12156,628;5,87;333,134;8,167;12778;0;0;3835;0;0;38,44;922,261
07/08/2023 11:00;15706,745;7,639;170,402;8,986;14249;0;0;4541;0;0;38,44;922,308
07/08/2023 12:00;20889,973;9,293;172,518;10,566;19896;0;0;5878;0;0;38,44;921,962
07/08/2023 13:00;21746,943;10,258;59,03;11,563;21457;0;0;4532;0;0;38,44;921,21
07/08/2023 14:00;22539,806;10,76;37,57;12,414;22067;0;0;3757;0;0;38,44;920,394
07/08/2023 15:00;22379,7;10,833;242,438;13,033;22303;0;0;3486;0;0;38,44;919,477
07/08/2023 16:00;22379,7;10,833;242,438;13,033;22461;0;0;3267;0;0;38,44;919,051
07/08/2023 17:00;22379,7;10,833;242,438;13,033;22476;0;0;3251;0;0;38,44;918,513
07/08/2023 18:00;22379,7;10,833;242,438;13,033;22470;0;0;3244;0;0;38,44;917,982
07/08/2023 19:00;22379,7;10,833;242,438;13,033;22473;0;0;3231;0;0;38,44;917,706
07/08/2023 20:00;22379,7;10,833;242,438;13,033;22473;0;0;2904;0;0;38,44;918,039
07/08/2023 21:00;22799,152;6,737;51,267;15,983;22475;0;0;3243;0;0;38,44;918,125
07/08/2023 22:00;22778,758;6,63;285,08;14,659;22471;0;0;3269;0;0;38,44;918,131
07/08/2023 23:00;22450,448;10,708;21,49;12,175;22119;0;0;3888;0;0;38,44;917,941
08/08/2023 00:00;20418,418;12,718;108,322;11,64;21288;0;0;4731;0;0;38,44;918,115
08/08/2023 01:00;14902,646;12,853;136,741;9,097;15255;0;0;10083;0;0;38,44;917,951
08/08/2023 02:00;7034,599;12,709;109,323;6,607;9380;0;0;8926;0;0;38,44;917,208
08/08/2023 03:00;2406,251;11,495;2,89;4,941;2578;0;0;8703;0;0;38,44;916,47
08/08/2023 04:00;1713,055;10,471;334,132;4,589;1655;0;0;8139;0;0;38,44;915,471
08/08/2023 05:00;6183,055;10,96;0,549;7,216;4950;0;0;8709;0;0;38,44;914,926
08/08/2023 06:00;14301,978;12,944;147,867;8,904;13215;0;0;8511;0;0;38,44;914,988
08/08/2023 07:00;5625,915;12,187;42,209;6,502;7200;0;0;4811;0;0;38,44;915,217
08/08/2023 08:00;2864,333;12,182;115,643;5,189;2572;0;0;2307;0;0;38,44;915,637
08/08/2023 09:00;11236,217;10,029;104,619;8,13;8741;0;0;2617;0;0;38,44;915,956
08/08/2023 10:00;20166,608;10,049;294,995;10,647;19258;0;0;4220;0;0;38,44;916,255
08/08/2023 11:00;19665,752;10,668;18,159;10,382;19677;0;0;3774;0;0;38,44;916,581
08/08/2023 12:00;15892,463;11,474;80,145;9,22;15710;0;0;5911;0;0;38,44;916,476
08/08/2023 13:00;9588,903;14,272;49,604;7,829;11614;0;0;6729;0;0;38,44;916,426
08/08/2023 14:00;7349,009;15,795;117,182;6,953;8067;0;0;9495;0;0;38,44;916,543
08/08/2023 15:00;4916,058;15,351;326,595;6,166;4134;0;0;9054;0;0;38,44;916,055
08/08/2023 16:00;7388,638;15,3;86,52;7;6575;0;0;9198;0;0;38,44;915,771
08/08/2023 17:00;6698,57;14,409;36,014;6,899;7482;0;0;8657;0;0;38,44;915,506
08/08/2023 18:00;8870,498;13,206;74,389;7,67;8107;0;0;8703;0;0;38,44;915,047
08/08/2023 19:00;6072,735;13,232;91,841;6,715;5862;0;0;6964;0;0;38,44;914,256
08/08/2023 20:00;13416,142;13,555;264,279;8,722;12293;0;0;7827;0;0;38,44;913,973
08/08/2023 21:00;10313,234;12,814;252,519;7,864;11233;0;0;7622;0;0;38,44;914,3
08/08/2023 22:00;11543,458;12,125;69,987;8,128;10728;0;0;8827;0;0;38,44;914,673
08/08/2023 23:00;19806,162;11,269;186,271;10,362;17789;0;0;6770;0;0;38,44;914,362
09/08/2023 00:00;21421,552;10,207;69,809;11,742;20616;0;0;5992;0;0;38,44;913,936
09/08/2023 01:00;22371,496;9,364;260,216;14,328;22104;0;0;3707;0;0;38,44;913,224
09/08/2023 02:00;22767,686;9,019;99,091;14,002;22371;0;0;3429;0;0;38,44;912,883
09/08/2023 03:00;22680,446;9,723;4,045;15,521;22347;0;0;3454;0;0;38,44;912,293
09/08/2023 04:00;22801,98;9,323;301,009;17,577;22474;0;0;3236;0;0;38,44;911,675
09/08/2023 05:00;22800,702;10,019;186,702;18,497;22476;0;0;3228;0;0;38,44;910,853
09/08/2023 06:00;22803,195;11,987;281,344;18,356;22482;0;0;3238;0;0;38,44;910,563
09/08/2023 07:00;22800,87;12,557;13,697;17,221;22470;0;0;3242;0;0;38,44;910,4
09/08/2023 08:00;22800,081;12,577;202,534;15,988;22478;0;0;2809;0;0;38,44;910,743
09/08/2023 09:00;21903,875;13,482;311,873;12,916;22089;0;0;2394;0;0;38,44;911,212
09/08/2023 10:00;15431,879;12,824;158,147;9,199;16222;0;0;1908;0;0;38,44;911,584
09/08/2023 11:00;10214,007;14,769;1,013;7,582;12323;0;0;3071;0;0;38,44;911,472
09/08/2023 12:00;1411,054;16,415;94,23;4,638;2364;0;0;1479;134;0;38,44;911,034
09/08/2023 13:00;1715,237;16,806;151,231;4,638;1177;0;0;1369;228;0;38,44;910,32
09/08/2023 14:00;1837,018;17,495;59,493;4,807;1727;0;0;4535;0;0;38,44;909,593
09/08/2023 15:00;9937,414;17,794;225,429;8,094;6702;0;0;7518;0;0;38,44;908,545
09/08/2023 16:00;11640,068;16,776;317,769;8,651;11686;0;0;8026;0;0;38,44;907,666
09/08/2023 17:00;6998,163;16,02;231,517;6,796;8391;0;0;9026;0;0;38,44;906,871
09/08/2023 18:00;5284,358;14,282;325,301;6,212;4553;0;0;8416;0;0;38,44;906,191
09/08/2023 19:00;8244,823;12,997;217,486;7,35;7518;0;0;2358;0;0;38,44;905,364
09/08/2023 20:00;14752,414;14,911;283,994;9,142;13107;0;0;3972;0;0;38,44;904,679
09/08/2023 21:00;21484,471;14,685;207,707;11,366;19923;0;0;4683;0;0;38,44;903,641
09/08/2023 22:00;20231,394;14,185;274,649;13,102;20398;0;0;4541;0;0;38,44;902,491
09/08/2023 23:00;13323,452;14,868;81,87;22,56;15558;0;0;4002;0;0;38,44;902,347
10/08/2023 00:00;5100,454;14,245;94,004;27,132;6416;0;0;4440;0;0;38,44;902,044
10/08/2023 01:00;1109,572;12,92;334,609;27,65;1413;0;0;2082;0;0;38,44;901,133
10/08/2023 02:00;461,779;12,596;355,747;27,185;682;28;3;1161;0;42;38,44;900,217
10/08/2023 03:00;-41,073;12,679;323,717;28,737;0;75;0;0;0;171;38,44;899,27
10/08/2023 04:00;-34,112;11,924;140,745;28,609;0;66;0;0;0;175;38,44;899,439
10/08/2023 05:00;4651,096;11,351;204,778;25,423;2243;33;5;1912;0;102;38,44;899,275
10/08/2023 06:00;11944,056;11,075;307,699;24,75;11206;0;0;7169;0;0;38,44;898,831
10/08/2023 07:00;18130,47;10,133;235,017;22,044;16089;0;0;6222;0;0;38,44;898,613
10/08/2023 08:00;12062,302;8,802;98,101;9,844;13604;0;0;3315;0;0;38,44;901,698
10/08/2023 09:00;7852,259;11,146;104,334;7,006;9316;0;0;4353;0;0;38,44;903,643
10/08/2023 10:00;4838,94;12,449;87,536;5,966;4773;0;0;6109;0;0;38,44;904,756
10/08/2023 11:00;11215,156;12,734;117,618;8,032;10175;0;0;6680;0;0;38,44;905,868
10/08/2023 12:00;9542,141;13,732;75,909;7,578;10159;0;0;7729;0;0;38,44;906,402
10/08/2023 13:00;10220,699;14,942;64,897;8,129;8963;0;0;8619;0;0;38,44;906,412
10/08/2023 14:00;13575,42;15,289;178,083;9,607;13962;0;0;5246;0;0;38,44;906,085
10/08/2023 15:00;19038,316;15,561;17,462;11,006;16155;0;0;4959;0;0;38,44;906,469
10/08/2023 16:00;13551,806;15,367;349,964;10,723;17238;0;0;4711;0;0;38,44;906,403
10/08/2023 17:00;2852,919;15,816;233,686;5,222;3186;0;0;6360;0;0;38,44;906,537
10/08/2023 18:00;485,941;15,393;246,322;3,705;675;14;483;6066;0;0;38,44;906,655
10/08/2023 19:00;355,294;14,689;153,641;3,679;285;37;79;45;532;821;38,44;906,663
10/08/2023 20:00;828,978;14,203;150,057;3,815;421;26;0;15;1061;157;38,44;907,217
10/08/2023 21:00;3288,761;13,184;237,722;5,617;2993;0;0;2213;0;0;38,44;907,588
10/08/2023 22:00;5450,933;12,803;86,806;6,007;4407;0;0;4842;0;0;38,44;907,903
10/08/2023 23:00;8574,119;12,284;141,263;7,453;8221;0;0;6517;0;0;38,44;908,33
11/08/2023 00:00;5365,36;11,823;91,503;6,392;6006;0;0;8007;0;0;38,44;908,778
11/08/2023 01:00;4824,83;11,797;87,518;6,27;4886;0;0;8936;0;0;38,44;908,981
11/08/2023 02:00;2997,298;11,898;4,358;5,407;3181;0;0;8878;0;0;38,44;909,217
11/08/2023 03:00;1342,647;11,822;77,414;4,378;1637;0;0;8856;0;0;38,44;909,664
11/08/2023 04:00;2980,777;11,472;55,592;5,255;1885;0;0;9075;0;0;38,44;910,022
11/08/2023 05:00;17307,78;7,958;36,681;9,688;13931;0;0;8204;0;0;38,44;910,504
11/08/2023 06:00;17916,424;6,969;194,817;10,089;19357;0;0;8440;0;0;38,44;911,227
11/08/2023 07:00;12423,381;6,486;131,701;8,42;14315;0;0;6386;0;0;38,44;912,258
11/08/2023 08:00;7133,312;5,72;226,099;6,931;6693;0;0;6057;0;0;38,44;913,606
11/08/2023 09:00;7324,588;6,038;94,999;7,144;8337;0;0;5956;0;0;38,44;915,332
11/08/2023 10:00;8772,281;6,547;294,728;7,966;7432;0;0;5153;0;0;38,44;916,394
11/08/2023 11:00;6628,198;6,816;102,434;7,144;7292;0;0;4039;0;0;38,44;916,539
11/08/2023 12:00;1942,687;7,306;100,076;4,977;1765;0;0;2961;0;0;38,44;916,464
11/08/2023 13:00;2940,68;7,39;340,64;5,452;2238;0;0;3914;0;0;38,44;916,173
11/08/2023 14:00;2019,823;7,412;225,209;4,904;1916;0;0;5770;0;0;38,44;915,576
11/08/2023 15:00;1207,305;7,421;242,35;4,278;1230;0;104;5445;0;0;38,44;914,993
11/08/2023 16:00;329,749;7,773;202,394;3,401;244;48;1486;3633;0;0;38,44;914,626
11/08/2023 17:00;-172,087;8,839;344,854;2,256;6;180;2397;186;0;0;38,44;914,715
11/08/2023 18:00;-52,12;8,648;272,277;2,343;5;217;3200;36;0;0;38,44;915,244
11/08/2023 19:00;1733,162;6,573;51,605;4,693;1587;0;0;1343;7;0;38,44;914,701
11/08/2023 20:00;169,367;6,75;0,708;3,35;330;32;0;0;1655;800;38,44;915,125
11/08/2023 21:00;-114,243;6,869;340,299;2,505;37;123;0;0;373;1054;38,44;915,991
11/08/2023 22:00;622,208;6,736;40,909;3,473;219;165;0;0;428;3344;38,44;916,253
11/08/2023 23:00;3436,485;6,853;266,276;5,569;2808;0;0;3031;0;0;38,44;917,096
12/08/2023 00:00;6665,398;6,292;169,474;6,917;6960;0;0;6645;0;0;38,44;917,417
12/08/2023 01:00;6440,651;5,442;222,996;6,942;5061;0;0;8270;0;0;38,44;917,777
12/08/2023 02:00;6700,792;5,137;182,476;7,123;7358;0;0;8905;0;0;38,44;917,909
12/08/2023 03:00;4651,154;4,898;90,88;6,171;4764;0;0;8949;0;0;38,44;917,761
12/08/2023 04:00;5660,072;4,672;102,68;6,555;5748;0;0;9005;0;0;38,44;917,636
12/08/2023 05:00;3387,089;3,955;185,519;5,695;3598;0;0;8694;0;0;38,44;917,907
12/08/2023 06:00;2920,2;3,438;357,871;5,599;2918;0;0;8875;0;0;38,44;917,558
12/08/2023 07:00;1756,994;2,949;301,01;4,836;1845;0;0;7169;0;0;38,44;918,183
12/08/2023 08:00;373,649;3,806;117,161;3,656;696;30;97;3612;13;82;38,44;919,222
12/08/2023 09:00;-56,258;5,112;76,326;2,74;33;129;0;0;281;2337;38,44;920,695
12/08/2023 10:00;19,221;5,054;289,663;3,098;0;156;143;18;6;2055;38,44;921,706
12/08/2023 11:00;594,417;5,394;205,278;3,856;507;0;10;1393;0;0;38,44;922,048
12/08/2023 12:00;635,335;6,133;331,061;3,935;585;0;12;3099;0;0;38,44;922,106
12/08/2023 13:00;1700,414;7,079;84,529;4,679;1377;0;0;5804;0;0;38,44;921,292
12/08/2023 14:00;1981,947;8,353;292,98;4,84;1890;0;0;8610;0;0;38,44;919,864
12/08/2023 15:00;1448,273;10,235;138,505;4,47;1281;0;0;8587;0;0;38,44;919,579
12/08/2023 16:00;3352,694;10,519;326,258;5,477;2644;0;0;8711;0;0;38,44;919,453
12/08/2023 17:00;6003,586;9,522;11,93;6,571;5210;0;0;8985;0;0;38,44;918,955
12/08/2023 18:00;13774,836;9,096;61,204;8,896;12619;0;0;9618;0;0;38,44;918,326
12/08/2023 19:00;11611,694;8,479;135,413;8,13;12243;0;0;6721;0;0;38,44;918,377
12/08/2023 20:00;5306,101;7,379;172,346;6,269;6584;0;0;4752;0;0;38,44;918,481
12/08/2023 21:00;11952,097;7,901;185,432;8,27;7743;0;0;8184;0;0;38,44;918,632
12/08/2023 22:00;22570,105;8,707;12,153;13,65;22011;0;0;3870;0;0;38,44;917,869
12/08/2023 23:00;19220,277;10,698;193,333;21,817;20419;0;0;6684;0;0;38,44;917,38
13/08/2023 00:00;13732,589;10,626;20,195;24,083;13977;0;0;9708;0;0;38,44;917,361
13/08/2023 01:00;13078,537;10,538;200,577;24,399;13643;0;0;9785;0;0;38,44;916,856
13/08/2023 02:00;13721,667;10,282;36,444;24,053;12720;0;0;9696;0;0;38,44;916,523
13/08/2023 03:00;14683,284;10,353;354,729;23,753;14485;0;0;10035;0;0;38,44;915,938
13/08/2023 04:00;14652,892;10,945;250,882;23,85;14706;0;0;10108;0;0;38,44;915,063
13/08/2023 05:00;14060,967;10,856;248,975;24,042;13731;0;0;9800;0;0;38,44;914,627
13/08/2023 06:00;14815,006;10,783;32,554;23,474;14418;0;0;9895;0;0;38,44;914,362
13/08/2023 07:00;14978,766;10,739;62,378;23,508;14901;0;0;10032;0;0;38,44;914,177
13/08/2023 08:00;13872,491;10,189;318,716;23,944;13749;0;0;9798;0;0;38,44;914,429
13/08/2023 09:00;14254,933;10,016;173,242;23,756;13712;0;0;9828;0;0;38,44;914,82
13/08/2023 10:00;18888,304;10,762;234,621;21,585;17584;0;0;10424;0;0;38,44;915,111
