Date;Wind_Speed_1H;Temperature_1H;Number_Available_WTGs;Presion_Atmosferica;Exported_Energy_1H_kWh
13/03/2023 14:00;6,532;22,981;13,667;911,802;9403,48
13/03/2023 15:00;8,129;20,745;13,5;913,01;20094,454
13/03/2023 16:00;7,312;20,878;14;913,338;21546,473
13/03/2023 17:00;6,499;20,016;14;914,527;11508,912
13/03/2023 18:00;5,553;19,04;13,667;913,661;9413,199
13/03/2023 19:00;4,315;18,187;12,5;912,707;2498,892
13/03/2023 20:00;6,706;19,425;12,167;911,953;6982,212
13/03/2023 21:00;5,865;19,777;13,167;911,65;11846,115
13/03/2023 22:00;8,147;18,205;12,833;911,784;17237,15
13/03/2023 23:00;10,682;16,678;13;910,901;33083,587
14/03/2023 00:00;9,657;16,491;13;910,66;33327,17
14/03/2023 01:00;8,825;18,616;13;910,583;28720,935
14/03/2023 02:00;6,492;18,079;13,167;911,577;9535,62
14/03/2023 03:00;7,039;15,669;13,5;912,444;25384,155
14/03/2023 04:00;8,246;16,003;12,167;913,511;14710,836
14/03/2023 05:00;10,006;16,039;13;913,329;32624,049
14/03/2023 06:00;7,225;16,978;12,5;911,811;15538,021
14/03/2023 07:00;9,957;18,074;13;912,044;28965,766
14/03/2023 08:00;8,347;20,415;14;911,623;32819,537
14/03/2023 09:00;8,07;23,043;12,333;911,212;14631,82
14/03/2023 10:00;7,159;23,932;13,333;911,65;23188,703
14/03/2023 11:00;2,901;24,803;15;910,991;1324,315
14/03/2023 12:00;5,188;24,484;13,5;910,669;3913,607
14/03/2023 13:00;7,2;23,117;13;910,289;15066,966
14/03/2023 14:00;4,166;21,83;14,333;909,766;2245,711
14/03/2023 15:00;3,361;20,772;14,833;909,394;202,226
14/03/2023 16:00;4,107;19,862;14,167;909,552;466,653
14/03/2023 17:00;5,182;19,202;14,333;910,101;3327,908
14/03/2023 18:00;5,923;19,14;14;910,559;7688,566
14/03/2023 19:00;6,522;21,979;13,833;910,669;11562,844
14/03/2023 20:00;6,807;22,745;13,833;910,914;13533,496
14/03/2023 21:00;7,79;22,912;13,667;910,825;18608,74
14/03/2023 22:00;7,246;22,759;13,5;910,426;19027,689
14/03/2023 23:00;4,474;22,169;14,667;910,215;3949,369
15/03/2023 00:00;4,43;21,175;14,667;909,928;1574,315
15/03/2023 01:00;5,308;20,974;14,833;910,025;3978,87
15/03/2023 02:00;6,417;21,333;14,667;910,607;12239,151
15/03/2023 03:00;9,559;21,499;13,667;911,28;29836,376
15/03/2023 04:00;10,202;21,435;13,167;912,436;39940,944
15/03/2023 05:00;10,514;21,834;12,167;913,456;39649,9
15/03/2023 06:00;10,525;23,13;14;913,946;41630,228
15/03/2023 07:00;9,598;24,525;13,667;914,187;38283,412
15/03/2023 08:00;8,826;25,745;13,333;914,069;30661,839
15/03/2023 09:00;8,001;27,148;13,167;914,137;23633,636
15/03/2023 10:00;8,08;27,721;13;913,943;23684,955
15/03/2023 11:00;6,514;27,044;12,833;913,451;13702,426
15/03/2023 12:00;4,704;26,154;14;912,842;3973,888
15/03/2023 13:00;2,78;26,012;15;912,738;35,54
15/03/2023 14:00;2,198;26,012;15;912,738;0
15/03/2023 15:00;4,597;26,012;13,167;912,738;979,732
15/03/2023 16:00;5,34;26,012;14,833;912,738;5142,502
15/03/2023 17:00;5,663;26,012;15;912,738;6356,324
15/03/2023 18:00;5,663;26,012;15;912,738;7718,629
15/03/2023 19:00;5,663;26,012;15;912,738;13939,913
15/03/2023 20:00;5,663;26,012;15;912,738;19778,103
15/03/2023 21:00;5,663;26,012;15;912,738;28270,055
15/03/2023 22:00;5,663;26,012;15;912,738;30740,712
15/03/2023 23:00;5,663;26,012;15;912,738;31452,216
16/03/2023 00:00;5,663;26,012;15;912,738;27261,644
16/03/2023 01:00;5,663;26,012;15;912,738;23876,059
16/03/2023 02:00;5,663;26,012;15;912,738;36064,25
16/03/2023 03:00;5,663;26,012;15;912,738;33950,195
16/03/2023 04:00;5,663;26,012;15;912,738;30872,208
16/03/2023 05:00;5,663;26,012;15;912,738;20657,998
16/03/2023 06:00;5,663;26,012;15;912,738;4539,576
16/03/2023 07:00;5,663;26,012;15;912,738;518,467
16/03/2023 08:00;5,663;26,012;15;912,738;7,317
16/03/2023 09:00;5,663;26,012;15;912,738;33,151
16/03/2023 10:00;5,663;26,012;15;912,738;957,107
16/03/2023 11:00;5,663;26,012;15;912,738;8739,81
16/03/2023 12:00;5,663;26,012;15;912,738;10128,244
16/03/2023 13:00;5,663;26,012;15;912,738;10700,342
16/03/2023 14:00;5,663;26,012;15;912,738;17269,609
16/03/2023 15:00;5,663;26,012;15;912,738;21100,886
16/03/2023 16:00;5,663;26,012;15;912,738;21393,503
16/03/2023 17:00;5,663;26,012;15;912,738;24109,4
16/03/2023 18:00;5,663;26,012;15;912,738;28084,338
16/03/2023 19:00;5,663;26,012;15;912,738;28750,848
16/03/2023 20:00;5,663;26,012;15;912,738;32862,52
16/03/2023 21:00;5,663;26,012;15;912,738;45646,484
16/03/2023 22:00;5,663;26,012;15;912,738;46375,062
16/03/2023 23:00;5,663;26,012;15;912,738;46459,872
17/03/2023 00:00;5,663;26,012;15;912,738;46251,796
17/03/2023 01:00;5,663;26,012;15;912,738;31521,479
17/03/2023 02:00;5,663;26,012;15;912,738;20439,887
17/03/2023 03:00;5,663;26,012;15;912,738;22296,188
17/03/2023 04:00;5,663;26,012;15;912,738;22712,14
17/03/2023 05:00;5,663;26,012;15;912,738;16956,16
17/03/2023 06:00;5,663;26,012;15;912,738;11100,153
17/03/2023 07:00;5,663;26,012;15;912,738;11558,847
17/03/2023 08:00;5,663;26,012;15;912,738;9737,751
17/03/2023 09:00;5,663;26,012;15;912,738;7321,209
17/03/2023 10:00;5,663;26,012;15;912,738;3236,003
17/03/2023 11:00;5,663;26,012;15;912,738;2200,399
17/03/2023 12:00;5,663;26,012;15;912,738;2088,347
17/03/2023 13:00;5,663;26,012;15;912,738;5675,108
17/03/2023 14:00;5,663;26,012;15;912,738;6242,607
17/03/2023 15:00;5,663;26,012;15;912,738;11641,938
17/03/2023 16:00;5,663;26,012;15;912,738;17759,902
17/03/2023 17:00;5,663;26,012;15;912,738;19194,989
17/03/2023 18:00;5,663;26,012;15;912,738;18684,043
17/03/2023 19:00;5,663;26,012;15;912,738;28450,481
17/03/2023 20:00;5,663;26,012;15;912,738;39354,951
17/03/2023 21:00;5,663;26,012;15;912,738;44227,447
17/03/2023 22:00;5,663;26,012;15;912,738;44583,886
17/03/2023 23:00;5,663;26,012;15;912,738;45105,106
18/03/2023 00:00;5,663;26,012;15;912,738;45021,191
18/03/2023 01:00;5,663;26,012;15;912,738;45385,142
18/03/2023 02:00;5,663;26,012;15;912,738;45354,523
18/03/2023 03:00;5,663;26,012;15;912,738;22019,728
18/03/2023 04:00;5,663;26,012;15;912,738;18797,588
18/03/2023 05:00;5,663;26,012;15;912,738;33946,989
18/03/2023 06:00;5,663;26,012;15;912,738;39498,491
18/03/2023 07:00;5,663;26,012;15;912,738;39887,804
18/03/2023 08:00;5,663;26,012;15;912,738;33014,336
18/03/2023 09:00;5,663;26,012;15;912,738;34080,937
18/03/2023 10:00;5,663;26,012;15;912,738;22860,435
18/03/2023 11:00;5,663;26,012;15;912,738;22903,589
18/03/2023 12:00;5,663;26,012;15;912,738;15089,154
18/03/2023 13:00;5,663;26,012;15;912,738;5149,854
18/03/2023 14:00;5,663;26,012;15;912,738;802,33
18/03/2023 15:00;5,663;26,012;15;912,738;910,629
18/03/2023 16:00;5,663;26,012;15;912,738;3458,318
18/03/2023 17:00;5,663;26,012;15;912,738;11286,151
18/03/2023 18:00;5,663;26,012;15;912,738;21354,535
18/03/2023 19:00;5,663;26,012;15;912,738;36143,006
18/03/2023 20:00;5,663;26,012;15;912,738;39912,783
18/03/2023 21:00;5,663;26,012;15;912,738;45982,564
18/03/2023 22:00;5,663;26,012;15;912,738;43860,147
18/03/2023 23:00;5,663;26,012;15;912,738;43158,238
19/03/2023 00:00;5,663;26,012;15;912,738;22452,388
19/03/2023 01:00;5,663;26,012;15;912,738;458,85
19/03/2023 02:00;5,663;26,012;15;912,738;79,747
19/03/2023 03:00;5,663;26,012;15;912,738;591,206
19/03/2023 04:00;5,663;26,012;15;912,738;1710,964
19/03/2023 05:00;5,663;26,012;15;912,738;242,469
19/03/2023 06:00;5,663;26,012;15;912,738;249,515
19/03/2023 07:00;5,663;26,012;15;912,738;1083,568
19/03/2023 08:00;5,663;26,012;15;912,738;155,964
19/03/2023 09:00;5,663;26,012;15;912,738;130,415
19/03/2023 10:00;5,663;26,012;15;912,738;173,91
19/03/2023 11:00;5,663;26,012;15;912,738;70,413
19/03/2023 12:00;5,663;26,012;15;912,738;8,201
19/03/2023 13:00;5,663;26,012;15;912,738;85,413
19/03/2023 14:00;5,663;26,012;15;912,738;813,238
19/03/2023 15:00;5,663;26,012;15;912,738;3866,795
19/03/2023 16:00;5,663;26,012;15;912,738;5064,181
19/03/2023 17:00;5,663;26,012;15;912,738;4080,389
19/03/2023 18:00;5,663;26,012;15;912,738;2451,134
19/03/2023 19:00;5,663;26,012;15;912,738;1781,109
19/03/2023 20:00;5,663;26,012;15;912,738;1413,168
19/03/2023 21:00;5,663;26,012;15;912,738;2590,478
19/03/2023 22:00;5,663;26,012;15;912,738;1671,422
19/03/2023 23:00;5,663;26,012;15;912,738;383,211
20/03/2023 00:00;5,663;26,012;15;912,738;413,688
20/03/2023 01:00;5,663;26,012;15;912,738;2674,189
20/03/2023 02:00;5,663;26,012;15;912,738;4051,462
20/03/2023 03:00;5,663;26,012;15;912,738;6919,592
20/03/2023 04:00;5,663;26,012;15;912,738;12406,647
20/03/2023 05:00;5,663;26,012;15;912,738;11588,833
20/03/2023 06:00;5,663;26,012;15;912,738;8847,047
20/03/2023 07:00;5,663;26,012;15;912,738;4394,91
20/03/2023 08:00;5,663;26,012;15;912,738;12061,493
20/03/2023 09:00;5,663;26,012;15;912,738;29083,337
20/03/2023 10:00;5,663;26,012;15;912,738;29965,619
20/03/2023 11:00;5,663;26,012;15;912,738;33192,287
20/03/2023 12:00;5,663;26,012;15;912,738;29875,874
20/03/2023 13:00;5,663;26,012;15;912,738;33587,864
20/03/2023 14:00;5,663;26,012;15;912,738;36696,839
20/03/2023 15:00;5,663;26,012;15;912,738;34114,658
20/03/2023 16:00;5,663;26,012;15;912,738;38602,119
20/03/2023 17:00;5,663;26,012;15;912,738;40136,041
20/03/2023 18:00;5,663;26,012;15;912,738;41550,833
20/03/2023 19:00;5,663;26,012;15;912,738;43306,917
20/03/2023 20:00;5,663;26,012;15;912,738;42920,456
20/03/2023 21:00;5,663;26,012;15;912,738;42916,844
20/03/2023 22:00;5,663;26,012;15;912,738;40654,459
20/03/2023 23:00;5,663;26,012;15;912,738;40942,281
21/03/2023 00:00;5,663;26,012;15;912,738;36186,798
21/03/2023 01:00;5,663;26,012;15;912,738;38821,203
21/03/2023 02:00;5,663;26,012;15;912,738;36168,692
21/03/2023 03:00;5,663;26,012;15;912,738;42355,972
21/03/2023 04:00;5,663;26,012;15;912,738;30709,277
21/03/2023 05:00;5,663;26,012;15;912,738;33861,207
21/03/2023 06:00;5,663;26,012;15;912,738;40945,522
21/03/2023 07:00;5,663;26,012;15;912,738;22474,269
21/03/2023 08:00;5,663;26,012;15;912,738;24685,534
21/03/2023 09:00;5,663;26,012;15;912,738;34340,731
21/03/2023 10:00;5,663;26,012;15;912,738;20759,11
21/03/2023 11:00;5,663;26,012;15;912,738;5143,077
21/03/2023 12:00;5,663;26,012;15;912,738;16358,294
21/03/2023 13:00;5,663;26,012;15;912,738;33149,707
21/03/2023 14:00;5,663;26,012;15;912,738;33421,74
21/03/2023 15:00;5,663;26,012;15;912,738;37089,551
21/03/2023 16:00;5,663;26,012;15;912,738;35638,137
21/03/2023 17:00;5,663;26,012;15;912,738;42306,313
21/03/2023 18:00;5,663;26,012;15;912,738;44109,978
21/03/2023 19:00;5,663;26,012;15;912,738;33578,599
21/03/2023 20:00;5,663;26,012;15;912,738;43028,375
21/03/2023 21:00;5,663;26,012;15;912,738;36074,423
21/03/2023 22:00;5,663;26,012;15;912,738;33375,156
21/03/2023 23:00;5,663;26,012;15;912,738;37646,024
22/03/2023 00:00;5,663;26,012;15;912,738;29120,869
22/03/2023 01:00;5,663;26,012;15;912,738;42568,404
22/03/2023 02:00;5,663;26,012;15;912,738;40825,836
22/03/2023 03:00;5,663;26,012;15;912,738;36560,959
22/03/2023 04:00;5,663;26,012;15;912,738;28872,999
22/03/2023 05:00;5,663;26,012;15;912,738;35025,438
22/03/2023 06:00;5,663;26,012;15;912,738;42247,363
22/03/2023 07:00;5,663;26,012;15;912,738;43034,453
22/03/2023 08:00;5,663;26,012;15;912,738;44849,656
22/03/2023 09:00;5,663;26,012;15;912,738;33541,415
22/03/2023 10:00;5,663;26,012;15;912,738;22473,365
22/03/2023 11:00;5,663;26,012;15;912,738;31050,469
22/03/2023 12:00;5,663;26,012;15;912,738;38785,677
22/03/2023 13:00;5,663;26,012;15;912,738;29399,667
22/03/2023 14:00;5,663;26,012;15;912,738;45242,179
22/03/2023 15:00;5,663;26,012;15;912,738;46474,643
22/03/2023 16:00;5,663;26,012;15;912,738;44295,97
22/03/2023 17:00;5,663;26,012;15;912,738;38842,897
22/03/2023 18:00;5,663;26,012;15;912,738;39834,211
22/03/2023 19:00;5,663;26,012;15;912,738;35291,848
22/03/2023 20:00;5,663;26,012;15;912,738;9707,807
22/03/2023 21:00;5,663;26,012;15;912,738;3664,348
22/03/2023 22:00;5,663;26,012;15;912,738;694,77
22/03/2023 23:00;5,663;26,012;15;912,738;0
23/03/2023 00:00;5,663;26,012;15;912,738;0,447
23/03/2023 01:00;5,663;26,012;15;912,738;0
23/03/2023 02:00;5,663;26,012;15;912,738;0
23/03/2023 03:00;5,663;26,012;15;912,738;0
23/03/2023 04:00;5,663;26,012;15;912,738;0
23/03/2023 05:00;5,663;26,012;15;912,738;0
23/03/2023 06:00;5,663;26,012;15;912,738;0
23/03/2023 07:00;5,663;26,012;15;912,738;0,41
23/03/2023 08:00;5,663;26,012;15;912,738;0
23/03/2023 09:00;5,663;26,012;15;912,738;0
23/03/2023 10:00;5,663;26,012;15;912,738;0
23/03/2023 11:00;5,663;26,012;15;912,738;0
23/03/2023 12:00;5,663;26,012;15;912,738;211,433
23/03/2023 13:00;5,663;26,012;15;912,738;1190,511
23/03/2023 14:00;5,663;26,012;15;912,738;5,942
23/03/2023 15:00;5,663;26,012;15;912,738;0
23/03/2023 16:00;5,663;26,012;15;912,738;1,032
23/03/2023 17:00;5,663;26,012;15;912,738;202,033
23/03/2023 18:00;5,663;26,012;15;912,738;8872,563
23/03/2023 19:00;5,663;26,012;15;912,738;14201,944
23/03/2023 20:00;5,663;26,012;15;912,738;22536,271
23/03/2023 21:00;5,663;26,012;15;912,738;30858,534
23/03/2023 22:00;5,663;26,012;15;912,738;32770,104
23/03/2023 23:00;5,663;26,012;15;912,738;38389,435
24/03/2023 00:00;5,663;26,012;15;912,738;35869,945
24/03/2023 01:00;5,663;26,012;15;912,738;38467,662
24/03/2023 02:00;5,663;26,012;15;912,738;32778,364
24/03/2023 03:00;5,663;26,012;15;912,738;39411,236
24/03/2023 04:00;5,663;26,012;15;912,738;44309,11
24/03/2023 05:00;5,663;26,012;15;912,738;44741,802
24/03/2023 06:00;5,663;26,012;15;912,738;47499,707
24/03/2023 07:00;5,663;26,012;15;912,738;45735,996
24/03/2023 08:00;5,663;26,012;15;912,738;43499,23
24/03/2023 09:00;5,663;26,012;15;912,738;33669,877
24/03/2023 10:00;5,663;26,012;15;912,738;12003,26
24/03/2023 11:00;5,663;26,012;15;912,738;12164,936
24/03/2023 12:00;5,663;26,012;15;912,738;3431,629
24/03/2023 13:00;5,663;26,012;15;912,738;9542,166
24/03/2023 14:00;5,663;26,012;15;912,738;9953,951
24/03/2023 15:00;5,663;26,012;15;912,738;9533,789
24/03/2023 16:00;5,663;26,012;15;912,738;4369,725
24/03/2023 17:00;5,663;26,012;15;912,738;63,443
24/03/2023 18:00;5,663;26,012;15;912,738;1188,05
24/03/2023 19:00;5,663;26,012;15;912,738;8781,122
24/03/2023 20:00;5,663;26,012;15;912,738;11725,133
24/03/2023 21:00;5,663;26,012;15;912,738;8888,772
24/03/2023 22:00;5,663;26,012;15;912,738;4476,489
24/03/2023 23:00;5,663;26,012;15;912,738;3331,188
25/03/2023 00:00;5,663;26,012;15;912,738;2032,648
25/03/2023 01:00;5,663;26,012;15;912,738;0
25/03/2023 02:00;5,663;26,012;15;912,738;783,309
25/03/2023 03:00;5,663;26,012;15;912,738;694,643
25/03/2023 04:00;5,663;26,012;15;912,738;6349,438
25/03/2023 05:00;5,663;26,012;15;912,738;9934,263
25/03/2023 06:00;5,663;26,012;15;912,738;5732,797
25/03/2023 07:00;5,663;26,012;15;912,738;8339,793
25/03/2023 08:00;5,663;26,012;15;912,738;6681,571
25/03/2023 09:00;5,663;26,012;15;912,738;4227,402
25/03/2023 10:00;5,663;26,012;15;912,738;8118,123
25/03/2023 11:00;5,663;26,012;15;912,738;6905,984
25/03/2023 12:00;5,663;26,012;15;912,738;7033,21
25/03/2023 13:00;5,663;26,012;15;912,738;7696,566
25/03/2023 14:00;5,663;26,012;15;912,738;8669,857
25/03/2023 15:00;5,663;26,012;15;912,738;6466,932
25/03/2023 16:00;5,663;26,012;15;912,738;3227,533
25/03/2023 17:00;5,663;26,012;15;912,738;2264,036
25/03/2023 18:00;5,663;26,012;15;912,738;2793,139
25/03/2023 19:00;5,663;26,012;15;912,738;4939,81
25/03/2023 20:00;5,663;26,012;15;912,738;6083,694
25/03/2023 21:00;5,663;26,012;15;912,738;6871,212
25/03/2023 22:00;5,663;26,012;15;912,738;5900,715
25/03/2023 23:00;5,663;26,012;15;912,738;7689,421
26/03/2023 00:00;5,663;26,012;15;912,738;5502,471
26/03/2023 01:00;5,663;26,012;15;912,738;6535,959
26/03/2023 02:00;5,663;26,012;15;912,738;7850,061
26/03/2023 03:00;5,663;26,012;15;912,738;7672,416
26/03/2023 04:00;5,663;26,012;15;912,738;7956,5
26/03/2023 05:00;5,663;26,012;15;912,738;11792,396
26/03/2023 06:00;5,663;26,012;15;912,738;17332,253
26/03/2023 07:00;5,663;26,012;15;912,738;21006,696
26/03/2023 08:00;5,663;26,012;15;912,738;24612,839
26/03/2023 09:00;5,663;26,012;15;912,738;20512,823
26/03/2023 10:00;5,663;26,012;15;912,738;20409,7
26/03/2023 11:00;5,663;26,012;15;912,738;18096,329
26/03/2023 12:00;5,663;26,012;15;912,738;13480,818
26/03/2023 13:00;5,663;26,012;15;912,738;19046,027
26/03/2023 14:00;5,663;26,012;15;912,738;23641,436
26/03/2023 15:00;5,663;26,012;15;912,738;30055,653
26/03/2023 16:00;5,663;26,012;15;912,738;34663,526
26/03/2023 17:00;5,663;26,012;15;912,738;36567,507
26/03/2023 18:00;5,663;26,012;15;912,738;36992,489
26/03/2023 19:00;5,663;26,012;15;912,738;33988,351
26/03/2023 20:00;5,663;26,012;15;912,738;34351,874
26/03/2023 21:00;5,663;26,012;15;912,738;33256,218
26/03/2023 22:00;5,663;26,012;15;912,738;16179,153
26/03/2023 23:00;5,663;26,012;15;912,738;13745,886
27/03/2023 00:00;5,663;26,012;15;912,738;29744,745
27/03/2023 01:00;5,663;26,012;15;912,738;37074,563
27/03/2023 02:00;5,663;26,012;15;912,738;36519,442
27/03/2023 03:00;5,663;26,012;15;912,738;34045,309
27/03/2023 04:00;5,663;26,012;15;912,738;37959,033
27/03/2023 05:00;5,663;26,012;15;912,738;35890,907
27/03/2023 06:00;5,663;26,012;15;912,738;37075,093
27/03/2023 07:00;5,663;26,012;15;912,738;38754,563
27/03/2023 08:00;5,663;26,012;15;912,738;43635,592
27/03/2023 09:00;5,663;26,012;15;912,738;42804,587
27/03/2023 10:00;5,663;26,012;15;912,738;42321,297
27/03/2023 11:00;5,663;26,012;15;912,738;43311,14
27/03/2023 12:00;5,663;26,012;15;912,738;43423,483
27/03/2023 13:00;5,663;26,012;15;912,738;44816,068
27/03/2023 14:00;5,663;26,012;15;912,738;45475,833
27/03/2023 15:00;5,663;26,012;15;912,738;45651,692
27/03/2023 16:00;5,663;26,012;15;912,738;44736,934
27/03/2023 17:00;5,663;26,012;15;912,738;43842,559
27/03/2023 18:00;5,663;26,012;15;912,738;45898,942
27/03/2023 19:00;5,663;26,012;15;912,738;46113,57
27/03/2023 20:00;5,663;26,012;15;912,738;46716,631
27/03/2023 21:00;5,663;26,012;15;912,738;44160,772
27/03/2023 22:00;5,663;26,012;15;912,738;39727,371
27/03/2023 23:00;5,663;26,012;15;912,738;40850,615
28/03/2023 00:00;5,663;26,012;15;912,738;43584,465
28/03/2023 01:00;5,663;26,012;15;912,738;43353,157
28/03/2023 02:00;5,663;26,012;15;912,738;46640,534
28/03/2023 03:00;5,663;26,012;15;912,738;46634,294
28/03/2023 04:00;5,663;26,012;15;912,738;46458,035
28/03/2023 05:00;5,663;26,012;15;912,738;41086,052
28/03/2023 06:00;5,663;26,012;15;912,738;46708,552
28/03/2023 07:00;5,663;26,012;15;912,738;44378,585
28/03/2023 08:00;5,663;26,012;15;912,738;46698,509
28/03/2023 09:00;5,663;26,012;15;912,738;45207,193
28/03/2023 10:00;5,663;26,012;15;912,738;43616,291
28/03/2023 11:00;5,663;26,012;15;912,738;45423,382
28/03/2023 12:00;5,663;26,012;15;912,738;44490,545
28/03/2023 13:00;5,663;26,012;15;912,738;31468,119
28/03/2023 14:00;5,663;26,012;15;912,738;17228,904
28/03/2023 15:00;5,663;26,012;15;912,738;9107,212
28/03/2023 16:00;5,663;26,012;15;912,738;5123,425
28/03/2023 17:00;5,663;26,012;15;912,738;6078,457
28/03/2023 18:00;5,663;26,012;15;912,738;10142,122
28/03/2023 19:00;5,663;26,012;15;912,738;15019,827
28/03/2023 20:00;5,663;26,012;15;912,738;22195,255
28/03/2023 21:00;5,663;26,012;15;912,738;19540,367
28/03/2023 22:00;5,663;26,012;15;912,738;15322,689
28/03/2023 23:00;5,663;26,012;15;912,738;22536,769
29/03/2023 00:00;5,663;26,012;15;912,738;43495,825
29/03/2023 01:00;5,663;26,012;15;912,738;43489,506
29/03/2023 02:00;5,663;26,012;15;912,738;40469,83
29/03/2023 03:00;5,663;26,012;15;912,738;27685,238
29/03/2023 04:00;5,663;26,012;15;912,738;29291,243
29/03/2023 05:00;5,663;26,012;15;912,738;16369,723
29/03/2023 06:00;5,663;26,012;15;912,738;20869,852
29/03/2023 07:00;5,663;26,012;15;912,738;36610,51
29/03/2023 08:00;5,663;26,012;15;912,738;22737,88
29/03/2023 09:00;5,663;26,012;15;912,738;25837,225
29/03/2023 10:00;5,663;26,012;15;912,738;23612,013
29/03/2023 11:00;5,663;26,012;15;912,738;11964,493
29/03/2023 12:00;5,663;26,012;15;912,738;13159,932
29/03/2023 13:00;5,663;26,012;15;912,738;12633,838
29/03/2023 14:00;5,663;26,012;15;912,738;15899,769
29/03/2023 15:00;5,663;26,012;15;912,738;15334,843
29/03/2023 16:00;5,663;26,012;15;912,738;17843,808
29/03/2023 17:00;5,663;26,012;15;912,738;18482,391
29/03/2023 18:00;5,663;26,012;15;912,738;15889,936
29/03/2023 19:00;5,663;26,012;15;912,738;18551,715
29/03/2023 20:00;5,663;26,012;15;912,738;21442,05
29/03/2023 21:00;5,663;26,012;15;912,738;19986,535
29/03/2023 22:00;5,663;26,012;15;912,738;37279,525
29/03/2023 23:00;5,663;26,012;15;912,738;43327,061
30/03/2023 00:00;5,663;26,012;15;912,738;44069,432
30/03/2023 01:00;5,663;26,012;15;912,738;44025,067
30/03/2023 02:00;5,663;26,012;15;912,738;43757,447
30/03/2023 03:00;5,663;26,012;15;912,738;43915,47
30/03/2023 04:00;5,663;26,012;15;912,738;44223,059
30/03/2023 05:00;5,663;26,012;15;912,738;42742,533
30/03/2023 06:00;5,663;26,012;15;912,738;33683,781
30/03/2023 07:00;5,663;26,012;15;912,738;18312,2
30/03/2023 08:00;5,663;26,012;15;912,738;23212,988
30/03/2023 09:00;5,663;26,012;15;912,738;13407,602
30/03/2023 10:00;5,663;26,012;15;912,738;11143,867
30/03/2023 11:00;5,663;26,012;15;912,738;7864,375
30/03/2023 12:00;5,663;26,012;15;912,738;9663,969
30/03/2023 13:00;5,663;26,012;15;912,738;19215,866
30/03/2023 14:00;5,663;26,012;15;912,738;19988,32
30/03/2023 15:00;5,663;26,012;15;912,738;20251,726
30/03/2023 16:00;5,663;26,012;15;912,738;12116,984
