Date/Signal;Exported Energy 1H (kWh);Number of Available WTGs;Wind Speed 1H (m/s);Wind Direction 1H (º);Ambient Temperature 1H (m/s);Humedad Relativa (%);Presión Atmosférica (mbar)
17/07/2022 18:00;32791,347;14;6,576;;0,957;202,5;906,52
17/07/2022 19:00;42043,649;14;6,576;;0,957;202,5;906,52
17/07/2022 20:00;37552,794;14;6,576;;0,957;202,5;906,52
17/07/2022 21:00;33884,879;14;6,576;;0,957;202,5;906,52
17/07/2022 22:00;34975,959;14;6,576;;0,957;202,5;906,52
17/07/2022 23:00;38901,987;14;6,576;;0,957;202,5;906,52
18/07/2022 00:00;44231,851;14;6,576;;0,957;202,5;906,52
18/07/2022 01:00;43931,786;14;6,576;;0,957;202,5;906,52
18/07/2022 02:00;36943,2;14;6,576;;0,957;202,5;906,52
18/07/2022 03:00;44291,43;14;6,576;;0,957;202,5;906,52
18/07/2022 04:00;44262,22;14;6,576;;0,957;202,5;906,52
18/07/2022 05:00;24554,354;14;6,576;;0,957;202,5;906,52
18/07/2022 06:00;10671,252;14;6,576;;0,957;202,5;906,52
18/07/2022 07:00;18304,888;14;6,576;;0,957;202,5;906,52
18/07/2022 08:00;21472,105;14;6,576;;0,957;202,5;906,52
18/07/2022 09:00;27277,166;14;6,576;;0,957;202,5;906,52
18/07/2022 10:00;20080,851;14;6,576;;0,957;202,5;906,52
18/07/2022 11:00;17036,372;14;6,576;;0,957;202,5;906,52
18/07/2022 12:00;10997,846;14;6,576;;0,957;202,5;906,52
18/07/2022 13:00;10608,59;14;6,576;;0,957;202,5;906,52
18/07/2022 14:00;8744,002;14;6,576;;0,957;202,5;906,52
18/07/2022 15:00;8307,761;14;6,576;;0,957;202,5;906,52
18/07/2022 16:00;12243,316;14;6,576;;0,957;202,5;906,52
18/07/2022 17:00;14950,112;14;6,576;;0,957;202,5;906,52
18/07/2022 18:00;23695,412;14;6,576;;0,957;202,5;906,52
18/07/2022 19:00;31717,515;14;6,576;;0,957;202,5;906,52
18/07/2022 20:00;35868,611;14;6,576;;0,957;202,5;906,52
18/07/2022 21:00;31068,395;14;6,576;;0,957;202,5;906,52
18/07/2022 22:00;36119,826;14;6,576;;0,957;202,5;906,52
18/07/2022 23:00;45513,392;14;6,576;;0,957;202,5;906,52
19/07/2022 00:00;41581,954;14;6,576;;0,957;202,5;906,52
19/07/2022 01:00;18898,961;14;6,576;;0,957;202,5;906,52
19/07/2022 02:00;12768,729;14;6,576;;0,957;202,5;906,52
19/07/2022 03:00;19175,276;14;6,576;;0,957;202,5;906,52
19/07/2022 04:00;13771,593;14;6,576;;0,957;202,5;906,52
19/07/2022 05:00;14466,321;14;6,576;;0,957;202,5;906,52
19/07/2022 06:00;28211,556;14;6,576;;0,957;202,5;906,52
19/07/2022 07:00;41613,467;14;6,576;;0,957;202,5;906,52
19/07/2022 08:00;47465,264;14;6,576;;0,957;202,5;906,52
19/07/2022 09:00;45553,057;14;6,576;;0,957;202,5;906,52
19/07/2022 10:00;35840,947;14;6,576;;0,957;202,5;906,52
19/07/2022 11:00;40944,56;14;6,576;;0,957;202,5;906,52
19/07/2022 12:00;43713,412;14;6,576;;0,957;202,5;906,52
19/07/2022 13:00;43907,648;14;6,576;;0,957;202,5;906,52
19/07/2022 14:00;44283,85;14;6,576;;0,957;202,5;906,52
19/07/2022 15:00;46012,743;14;6,576;;0,957;202,5;906,52
19/07/2022 16:00;44170,373;14;6,576;;0,957;202,5;906,52
19/07/2022 17:00;35135,588;14;6,576;;0,957;202,5;906,52
19/07/2022 18:00;23884,986;14;6,576;;0,957;202,5;906,52
19/07/2022 19:00;27850,473;14;6,576;;0,957;202,5;906,52
19/07/2022 20:00;39713,846;14;6,576;;0,957;202,5;906,52
19/07/2022 21:00;43695,321;14;6,576;;0,957;202,5;906,52
19/07/2022 22:00;47040,249;14;6,576;;0,957;202,5;906,52
19/07/2022 23:00;47323,456;14;6,576;;0,957;202,5;906,52
20/07/2022 00:00;47332,13;14;6,576;;0,957;202,5;906,52
20/07/2022 01:00;47366,564;14;6,576;;0,957;202,5;906,52
20/07/2022 02:00;47468,897;14;6,576;;0,957;202,5;906,52
20/07/2022 03:00;44305,237;14;6,576;;0,957;202,5;906,52
20/07/2022 04:00;36796,114;14;6,576;;0,957;202,5;906,52
20/07/2022 05:00;36958,112;14;6,576;;0,957;202,5;906,52
20/07/2022 06:00;40808,922;14;6,576;;0,957;202,5;906,52
20/07/2022 07:00;42060,192;14;6,576;;0,957;202,5;906,52
20/07/2022 08:00;47364,485;14;6,576;;0,957;202,5;906,52
20/07/2022 09:00;45742,489;14;6,576;;0,957;202,5;906,52
20/07/2022 10:00;45166,223;14;6,576;;0,957;202,5;906,52
20/07/2022 11:00;47222,159;14;6,576;;0,957;202,5;906,52
20/07/2022 12:00;47383,869;14;6,576;;0,957;202,5;906,52
20/07/2022 13:00;45932,824;14;6,576;;0,957;202,5;906,52
20/07/2022 14:00;47503,377;14;6,576;;0,957;202,5;906,52
20/07/2022 15:00;47017,232;14;6,576;;0,957;202,5;906,52
20/07/2022 16:00;47129,77;14;6,576;;0,957;202,5;906,52
20/07/2022 17:00;47274,756;14;6,576;;0,957;202,5;906,52
20/07/2022 18:00;47297,551;14;6,576;;0,957;202,5;906,52
20/07/2022 19:00;47270,208;14;6,576;;0,957;202,5;906,52
20/07/2022 20:00;47374,34;14;6,576;;0,957;202,5;906,52
20/07/2022 21:00;47494,903;14;6,576;;0,957;202,5;906,52
20/07/2022 22:00;47390,112;14;6,576;;0,957;202,5;906,52
20/07/2022 23:00;47147,95;14;6,576;;0,957;202,5;906,52
21/07/2022 00:00;46731,475;14;6,576;;0,957;202,5;906,52
21/07/2022 01:00;47277,21;14;6,576;;0,957;202,5;906,52
21/07/2022 02:00;34611,317;14;6,576;;0,957;202,5;906,52
21/07/2022 03:00;12956,479;14;6,576;;0,957;202,5;906,52
21/07/2022 04:00;1792,032;14;6,576;;0,957;202,5;906,52
21/07/2022 05:00;13109,289;14;6,576;;0,957;202,5;906,52
21/07/2022 06:00;16773,355;14;6,576;;0,957;202,5;906,52
21/07/2022 07:00;24468,272;14;6,576;;0,957;202,5;906,52
21/07/2022 08:00;23706,358;14;6,576;;0,957;202,5;906,52
21/07/2022 09:00;12142,732;14;6,576;;0,957;202,5;906,52
21/07/2022 10:00;11141,073;14;6,576;;0,957;202,5;906,52
21/07/2022 11:00;6987,287;14;6,576;;0,957;202,5;906,52
21/07/2022 12:00;26082,771;14;6,576;;0,957;202,5;906,52
21/07/2022 13:00;44050,785;14;6,576;;0,957;202,5;906,52
21/07/2022 14:00;46721,016;14;6,576;;0,957;202,5;906,52
21/07/2022 15:00;47015,155;14;6,576;;0,957;202,5;906,52
21/07/2022 16:00;46559,613;14;6,576;;0,957;202,5;906,52
21/07/2022 17:00;46823,326;14;6,576;;0,957;202,5;906,52
21/07/2022 18:00;46602,438;14;6,576;;0,957;202,5;906,52
21/07/2022 19:00;47427,17;14;6,576;;0,957;202,5;906,52
21/07/2022 20:00;47475,199;14;6,576;;0,957;202,5;906,52
21/07/2022 21:00;44633,854;14;6,576;;0,957;202,5;906,52
21/07/2022 22:00;40269,174;14;6,576;;0,957;202,5;906,52
21/07/2022 23:00;46851,858;14;6,576;;0,957;202,5;906,52
22/07/2022 00:00;47254,759;14;6,576;;0,957;202,5;906,52
22/07/2022 01:00;47207,403;14;6,576;;0,957;202,5;906,52
22/07/2022 02:00;39133,11;14;6,576;;0,957;202,5;906,52
22/07/2022 03:00;31990,472;14;6,576;;0,957;202,5;906,675
22/07/2022 04:00;47351,483;14;6,576;;0,957;202,5;908,797
22/07/2022 05:00;47191,977;14;6,576;;0,957;202,5;908,797
22/07/2022 06:00;47230,842;14;6,576;;0,957;202,5;908,797
22/07/2022 07:00;47392,552;14;6,576;;0,957;202,5;908,797
22/07/2022 08:00;26373,404;13,833;6,503;;1,857;202,5;908,797
22/07/2022 09:00;2632,856;13;5,512;;14,082;202,5;908,797
22/07/2022 10:00;4108,045;13;5,512;;14,082;202,5;908,797
22/07/2022 11:00;3796,082;13;5,512;;14,082;190,15;908,797
22/07/2022 12:00;6198,88;13;5,512;;14,082;22,5;908,797
22/07/2022 13:00;6835,203;13;5,512;;14,082;22,5;908,797
22/07/2022 14:00;18812,184;13;5,512;;14,082;22,5;908,797
22/07/2022 15:00;29797,886;13;5,512;;14,082;22,5;908,797
22/07/2022 16:00;36560,247;13;5,512;;14,082;22,5;908,797
22/07/2022 17:00;42608,814;13;5,512;;14,082;22,5;908,797
22/07/2022 18:00;43429,458;13;5,512;;14,082;22,5;908,797
22/07/2022 19:00;47488,708;13;5,512;;14,082;22,5;908,797
22/07/2022 20:00;47572,67;13;5,512;;14,082;22,5;908,797
22/07/2022 21:00;47557,286;13;5,512;;14,082;22,5;908,797
22/07/2022 22:00;40332,732;13;5,512;;14,082;22,5;908,797
22/07/2022 23:00;25162,35;13;5,512;;14,082;22,5;908,797
23/07/2022 00:00;31326,916;13;5,512;;14,082;22,5;908,797
23/07/2022 01:00;44974,432;13;5,512;;14,082;22,5;908,797
23/07/2022 02:00;47159,233;13;5,512;;14,082;22,5;908,797
23/07/2022 03:00;47160,548;13;5,512;;14,082;22,5;908,797
23/07/2022 04:00;47174,484;13;5,512;;14,082;22,5;908,797
23/07/2022 05:00;47015,23;13;5,512;;14,082;22,5;908,797
23/07/2022 06:00;47198,424;13;5,512;;14,082;22,5;908,797
23/07/2022 07:00;47200,366;13;5,512;;14,082;22,5;908,797
23/07/2022 08:00;47189,701;13;5,512;;14,082;22,5;908,797
23/07/2022 09:00;47176,971;13;5,512;;14,082;22,5;908,797
23/07/2022 10:00;47117,48;13;5,512;;14,082;22,5;908,797
23/07/2022 11:00;47123,425;13;5,512;;14,082;22,5;908,797
23/07/2022 12:00;37393,041;13;5,512;;14,082;22,5;908,797
23/07/2022 13:00;22344,679;13;5,512;;14,082;22,5;908,797
23/07/2022 14:00;8350,403;13;5,512;;14,082;22,5;908,797
23/07/2022 15:00;5134,852;13;5,512;;14,082;22,5;908,797
23/07/2022 16:00;1723,847;13;5,512;;14,082;22,5;908,797
23/07/2022 17:00;5436,949;13;5,512;;14,082;22,5;908,797
23/07/2022 18:00;10578,601;13;5,512;;14,082;22,5;908,797
23/07/2022 19:00;22721,464;13;5,512;;14,082;22,5;908,797
23/07/2022 20:00;38895,896;13;5,512;;14,082;22,5;908,797
23/07/2022 21:00;35739,784;13;5,512;;14,082;22,5;908,797
23/07/2022 22:00;36046,446;13;5,512;;14,082;22,5;908,797
23/07/2022 23:00;35678,941;13;5,512;;14,082;22,5;908,797
24/07/2022 00:00;25434,005;13;5,512;;14,082;22,5;908,797
24/07/2022 01:00;24085,717;13;5,512;;14,082;22,5;908,797
24/07/2022 02:00;25928,463;13;5,512;;14,082;22,5;908,797
24/07/2022 03:00;18608,857;13;5,512;;14,082;22,5;908,797
24/07/2022 04:00;10701,457;13;5,512;;14,082;22,5;908,797
24/07/2022 05:00;7871,5;13;5,512;;14,082;22,5;908,797
24/07/2022 06:00;2225,926;13;5,512;;14,082;22,5;908,797
24/07/2022 07:00;2799,734;13;5,512;;14,082;22,5;908,797
24/07/2022 08:00;2470,164;13;5,512;;14,082;22,5;908,797
24/07/2022 09:00;297,726;13;5,512;;14,082;22,5;908,797
24/07/2022 10:00;162,616;13;5,512;;14,082;22,5;908,797
24/07/2022 11:00;263,66;13;5,512;;14,082;22,5;908,797
24/07/2022 12:00;3946,863;13;5,512;;14,082;22,5;908,797
24/07/2022 13:00;3048,997;13;5,512;;14,082;22,5;908,797
24/07/2022 14:00;6617,264;13;5,512;;14,082;22,5;908,797
24/07/2022 15:00;13258,689;13;5,512;;14,082;22,5;908,797
24/07/2022 16:00;21228,161;13;5,512;;14,082;22,5;908,797
24/07/2022 17:00;26918,258;13;5,512;;14,082;22,5;908,797
24/07/2022 18:00;22906,815;13;5,512;;14,082;22,5;908,797
24/07/2022 19:00;26966,912;13;5,512;;14,082;22,5;908,797
24/07/2022 20:00;26528,164;13;5,512;;14,082;22,5;908,797
24/07/2022 21:00;24819,349;13;5,512;;14,082;22,5;908,797
24/07/2022 22:00;24647,509;13;5,512;;14,082;22,5;908,797
24/07/2022 23:00;23424,891;13;5,512;;14,082;22,5;908,797
25/07/2022 00:00;19682,222;13;5,512;;14,082;22,5;908,797
25/07/2022 01:00;16420,196;13;5,512;;14,082;22,5;908,797
25/07/2022 02:00;14248,459;13;5,512;;14,082;22,5;908,797
25/07/2022 03:00;20736,364;13;5,512;;14,082;22,5;908,797
25/07/2022 04:00;24467,223;13;5,512;;14,082;22,5;908,797
25/07/2022 05:00;22129,245;13;5,512;;14,082;22,5;908,797
25/07/2022 06:00;23128,642;13;5,512;;14,082;22,5;908,797
25/07/2022 07:00;33073,181;13;5,512;;14,082;22,5;908,797
25/07/2022 08:00;31894,243;13;5,512;;14,082;22,5;908,797
25/07/2022 09:00;39999,041;13;5,512;;14,082;22,5;908,797
25/07/2022 10:00;21928,054;13;5,512;;14,082;22,5;908,797
25/07/2022 11:00;13515,224;13;5,512;;14,082;22,5;908,797
25/07/2022 12:00;26682,593;13;5,512;;14,082;22,5;908,797
25/07/2022 13:00;33985,45;13;5,512;;14,082;22,5;908,797
25/07/2022 14:00;36439,319;13;5,512;;14,082;22,5;908,797
25/07/2022 15:00;32515,951;13;5,512;;14,082;22,5;908,797
25/07/2022 16:00;32139,288;13;5,512;;14,082;22,5;908,797
25/07/2022 17:00;30483,853;13;5,512;;14,082;22,5;908,797
25/07/2022 18:00;7632,958;13;5,512;;14,082;22,5;908,797
25/07/2022 19:00;18,351;13;5,512;;14,082;22,5;908,797
25/07/2022 20:00;0;13;5,512;;14,082;22,5;908,797
25/07/2022 21:00;0;13;5,512;;14,082;22,5;908,797
25/07/2022 22:00;0;13;5,512;;14,082;22,5;908,797
25/07/2022 23:00;268,659;13;5,512;;14,082;22,5;908,797
26/07/2022 00:00;26,213;13;5,512;;14,082;22,5;908,797
26/07/2022 01:00;0;13;5,512;;14,082;22,5;909,127
26/07/2022 02:00;0;13;5,512;;14,082;22,5;909,373
26/07/2022 03:00;0;13;5,512;;14,082;22,5;910,236
26/07/2022 04:00;896,415;13;5,512;;14,082;22,5;911,098
26/07/2022 05:00;3531,899;13;5,512;;14,082;22,5;911,105
26/07/2022 06:00;2340,128;14,167;4,834;;14,74;22,5;911,105
26/07/2022 07:00;59,394;15;4,327;;15,23;22,5;911,105
26/07/2022 08:00;1076,324;15;4,324;;12,856;22,5;911,105
26/07/2022 09:00;1562,081;13,333;4,767;;12,119;35,369;910,978
26/07/2022 10:00;0;13;4,779;;12,135;45;911,105
26/07/2022 11:00;218,266;13;4,779;;12,135;84,612;910,621
26/07/2022 12:00;573,631;13;4,779;;12,135;90,062;911,098
26/07/2022 13:00;1682,783;13;4,779;;12,135;90;911,105
26/07/2022 14:00;3736,394;13;4,779;;12,135;90;911,105
26/07/2022 15:00;3150,599;13;4,779;;12,135;90;911,105
26/07/2022 16:00;4444,728;13;4,779;;12,135;90;911,105
26/07/2022 17:00;3477,925;13;4,779;;12,135;90;911,105
26/07/2022 18:00;5415,59;13;4,779;;12,135;90;911,105
26/07/2022 19:00;3372,74;13;4,779;;12,135;90;911,105
26/07/2022 20:00;2924,037;13;4,779;;12,135;90;911,105
26/07/2022 21:00;3903,039;13;4,779;;12,135;90;911,105
26/07/2022 22:00;4122,156;13;4,779;;12,135;90;911,105
26/07/2022 23:00;2316,021;13;4,779;;12,135;90;911,105
27/07/2022 00:00;4810,397;13;4,779;;12,135;90;910,621
27/07/2022 01:00;3363,674;13;4,779;;12,135;90;910,478
27/07/2022 02:00;3483,919;13;4,779;;12,135;90;910,631
27/07/2022 03:00;8160,971;13;4,779;;12,135;90;911,253
27/07/2022 04:00;16272,744;13;4,779;;12,135;82,833;911,933
27/07/2022 05:00;21233,987;14,667;6,675;;8,376;81,4;912,084
27/07/2022 06:00;38808,774;15;7,387;;7,15;81,4;912,084
27/07/2022 07:00;31350,499;15;8,522;;6,298;81,4;912,084
27/07/2022 08:00;28509,944;15;8,061;;6,329;81,4;911,661
27/07/2022 09:00;22434,35;14,667;7,442;;6,433;81,4;911,824
27/07/2022 10:00;26287,231;14;7,903;;6,383;81,4;911,841
27/07/2022 11:00;35277,671;14;7,903;;6,383;81,4;911,516
27/07/2022 12:00;30600,835;14;7,903;;6,383;81,4;912,038
27/07/2022 13:00;35649,096;14;7,903;;6,383;81,4;912,084
27/07/2022 14:00;33257,464;14;7,903;;6,383;81,4;912,084
27/07/2022 15:00;42430,935;14;7,903;;6,383;81,4;912,084
27/07/2022 16:00;44506,152;14;7,903;;6,383;81,4;912,084
27/07/2022 17:00;40206,763;14;7,903;;6,383;81,4;912,084
27/07/2022 18:00;36303,706;14;7,903;;6,383;81,4;912,084
27/07/2022 19:00;38693,909;14;7,903;;6,383;81,4;912,084
27/07/2022 20:00;21340,781;14;7,903;;6,383;81,4;912,084
27/07/2022 21:00;23828,385;14;7,903;;6,383;81,4;912,084
27/07/2022 22:00;34340,443;14;7,903;;6,383;81,4;912,084
27/07/2022 23:00;37519,889;14;7,903;;6,383;81,4;912,084
28/07/2022 00:00;35668,875;14;7,903;;6,383;81,4;912,084
28/07/2022 01:00;23338,398;14;7,903;;6,383;81,4;912,084
28/07/2022 02:00;18700,408;14;7,903;;6,383;81,4;912,084
28/07/2022 03:00;22017,545;14;7,903;;6,383;81,382;912,567
28/07/2022 04:00;30409,602;14;7,903;;6,383;81,349;915,668
28/07/2022 05:00;20298,267;14;7,903;;6,383;80,933;916,88
28/07/2022 06:00;19608,222;14;7,903;;6,383;75,856;917,756
28/07/2022 07:00;19943,482;14;7,903;;6,383;70,007;917,797
28/07/2022 08:00;18156,064;14,167;7,794;;6,439;54,836;917,298
28/07/2022 09:00;13736,771;14,167;6,29;;5,754;53,335;916,862
28/07/2022 10:00;8869,07;14;6,17;;6,658;52,455;916,675
28/07/2022 11:00;24351,72;14;8,166;;7,476;45,914;916,234
28/07/2022 12:00;29137,159;14;8,707;;8,519;55,856;915,73
28/07/2022 13:00;41962,946;14;11,476;;9,359;71,245;916,861
28/07/2022 14:00;47136,394;14,667;12,133;;10,046;75,217;917,686
28/07/2022 15:00;47426,751;15;11,809;;10,641;69,574;917,739
28/07/2022 16:00;47422,886;15;11,46;;11,197;54,836;917,304
28/07/2022 17:00;45252,469;15;10,012;;11,011;53,268;916,864
28/07/2022 18:00;40921,491;15;9,599;;10,154;52,315;916,688
28/07/2022 19:00;40556,717;15;9,837;;9,437;45,631;916,586
28/07/2022 20:00;40469,993;15;9,286;;9,277;51,362;916,555
28/07/2022 21:00;27986,374;15;8,178;;9,02;53,945;916,497
28/07/2022 22:00;23859,714;15;7,513;;9,409;54,039;916,347
28/07/2022 23:00;18543,332;15;7,428;;9,215;55,989;916,785
29/07/2022 00:00;39967,08;15;9,871;;9,308;56,408;916,999
29/07/2022 01:00;46188,224;15;10,325;;9,521;50,716;916,849
29/07/2022 02:00;47093,419;15;10,852;;9,551;47,095;917,106
29/07/2022 03:00;46955,721;15;10,822;;9,739;49,31;916,87
29/07/2022 04:00;46851,763;15;10,476;;9,796;44,466;916,481
29/07/2022 05:00;46067,459;15;10,06;;10,138;42,628;916,573
29/07/2022 06:00;40018,924;15;9,221;;10,847;38,621;915,969
29/07/2022 07:00;35165,174;15;8,293;;11,044;35,238;915,571
29/07/2022 08:00;27123,338;15;7,767;;11,281;32,81;915,045
29/07/2022 09:00;31370,3;15;8,602;;11,774;28,522;914,606
29/07/2022 10:00;24005,437;15;6,733;;13,153;29,765;914,519
29/07/2022 11:00;5354,65;15;5,196;;15,472;29,923;914,965
29/07/2022 12:00;17754,447;15;7,286;;16,003;29,369;915,756
29/07/2022 13:00;32900,99;15;8,834;;17,011;30,226;916,13
29/07/2022 14:00;34849,882;15;8,987;;17,869;22,403;916,278
29/07/2022 15:00;33237,422;14,833;8,499;;18,806;22,236;915,603
29/07/2022 16:00;25071,209;15;7,633;;19,031;18,575;915,007
29/07/2022 17:00;21719,481;15;7,374;;18,383;15,992;913,894
29/07/2022 18:00;23722,749;14,667;7,608;;17,393;13,936;913,017
29/07/2022 19:00;23628,094;15;7,253;;16,828;12,904;912,55
29/07/2022 20:00;28861,682;15;8,468;;16,361;12,272;912,117
29/07/2022 21:00;41739,774;14,833;10,577;;15,663;16,771;911,418
29/07/2022 22:00;47312,92;15;13,06;;14,611;14,097;910,865
29/07/2022 23:00;47509,38;15;14,903;;13,717;15,001;910,86
30/07/2022 00:00;47536,728;15;16,511;;12,851;19,309;910,729
30/07/2022 01:00;47504,844;15;15,789;;12,214;24,192;910,657
30/07/2022 02:00;47499,863;15;15,519;;11,767;29,807;910,586
30/07/2022 03:00;47456,115;15;15,803;;11,937;33,066;910,543
30/07/2022 04:00;47428,949;15;15,792;;12,356;34,414;910,213
30/07/2022 05:00;47405,771;15;16,47;;13,423;35,29;909,762
30/07/2022 06:00;47405,158;15;14,824;;13,385;34,221;909,346
30/07/2022 07:00;47432,95;15;15,923;;12,752;32,381;908,667
30/07/2022 08:00;47465,787;15;15,737;;12,468;29,408;907,948
30/07/2022 09:00;45896,259;15;11,268;;12,251;28,17;908,049
30/07/2022 10:00;28780,425;15;7,95;;13,681;29,723;908,163
30/07/2022 11:00;30716,369;15;8,689;;15,375;32,345;908,433
30/07/2022 12:00;41213,709;15;9,876;;16,428;35,802;910,017
30/07/2022 13:00;31456,646;14,833;7,916;;17,715;34,798;911,113
30/07/2022 14:00;12837,606;14,833;5,698;;18,563;30,543;911,475
30/07/2022 15:00;5650,655;15;4,87;;19,051;31,02;910,979
30/07/2022 16:00;2281,911;14,833;4,331;;19,028;30,256;910,676
30/07/2022 17:00;3552,221;15;4,893;;17,698;28,207;910,168
30/07/2022 18:00;4009,551;15;4,517;;16,55;26,849;909,835
30/07/2022 19:00;1354,895;13,333;4,299;;16,562;24,422;909,492
30/07/2022 20:00;1266,715;14,333;3,977;;16,366;26,818;909,076
30/07/2022 21:00;778,231;14,833;3,965;;14,227;24,244;908,955
30/07/2022 22:00;174,018;14,5;2,141;;13,435;24,135;909,039
30/07/2022 23:00;0;14,667;3,137;;13,603;22,911;909,599
31/07/2022 00:00;5424,867;15;5,396;;12,887;30,427;909,976
31/07/2022 01:00;6025,277;15;5,373;;12,66;34,265;910,141
31/07/2022 02:00;5321,738;15;4,719;;12,884;29,297;910,392
31/07/2022 03:00;1634,574;15;4,058;;13,804;38,456;910,923
31/07/2022 04:00;2064,391;15;4,414;;14,39;38,347;910,971
31/07/2022 05:00;3824,791;15;4,765;;14,084;37,486;911,15
31/07/2022 06:00;3890,924;15;4,92;;13,276;34,459;911,071
31/07/2022 07:00;5391,362;15;5,106;;13,434;31,97;910,784
31/07/2022 08:00;4813,145;15;5,031;;14,463;31,019;911,014
31/07/2022 09:00;5184,028;15;5,072;;12,174;31,937;910,909
31/07/2022 10:00;3823,874;15;4,559;;12,477;29,79;911,23
31/07/2022 11:00;1828,626;15;4,051;;14,532;29,055;911,925
31/07/2022 12:00;1511,637;15;4,167;;16,338;38,858;913,278
31/07/2022 13:00;1641,617;15;4,117;;17,46;44,68;914,074
31/07/2022 14:00;1978,158;14,833;4,303;;18,194;40,591;914,686
31/07/2022 15:00;2443,894;15;4,36;;18,535;34,093;914,543
31/07/2022 16:00;1689,017;14,833;4,181;;18,522;31,244;914,174
31/07/2022 17:00;2627,931;15;4,479;;17,767;30,171;913,608
31/07/2022 18:00;2269,427;14,833;4,34;;16,489;29,07;913,192
31/07/2022 19:00;5441,791;15;4,88;;15,162;28,78;913,043
31/07/2022 20:00;2922,283;15;4,445;;14,165;29,997;912,878
31/07/2022 21:00;7231,909;15;5,653;;13,597;32,891;912,546
31/07/2022 22:00;13951,408;15;6,636;;13,345;35,62;912,137
31/07/2022 23:00;20427,117;15;7,14;;13,624;38,333;912,308
01/08/2022 00:00;13650,415;15;6,177;;13,719;40,59;912,019
01/08/2022 01:00;4645,973;15;4,824;;14,779;42,991;911,945
01/08/2022 02:00;7370,169;14,5;6,039;;13,962;43,374;911,953
01/08/2022 03:00;26216,134;14,167;8,02;;15,172;40,743;912,032
01/08/2022 04:00;18435,925;14,667;6,842;;14,839;33,728;911,763
01/08/2022 05:00;24614,552;14,167;8,122;;15,056;37,681;911,482
01/08/2022 06:00;32045,334;14,5;8,467;;14,719;36,126;911,076
01/08/2022 07:00;23449,921;14,167;7,455;;14,027;36,428;910,559
01/08/2022 08:00;14407,846;14,667;6,461;;14,283;36,007;909,711
01/08/2022 09:00;19699,147;14,833;7,65;;15,745;36,311;909,825
01/08/2022 10:00;23081,42;14,833;7,685;;17,113;40,286;910,01
01/08/2022 11:00;30842,955;14;8,952;;17,716;40,376;910,222
01/08/2022 12:00;35360,952;14;9,544;;18,068;35,184;910,967
01/08/2022 13:00;32580,15;14;8,971;;18,7;32,683;911,787
01/08/2022 14:00;28750,586;14,333;8,319;;19,394;30,969;912,016
01/08/2022 15:00;16962,954;15;6,619;;20,095;29,767;911,756
01/08/2022 16:00;10887,446;15;6,075;;19,92;27,914;911,284
01/08/2022 17:00;6737,575;15;5,133;;19,479;26,333;910,441
01/08/2022 18:00;2709,449;14,5;4,294;;18,606;25,309;910,089
01/08/2022 19:00;4659,283;14,833;5,789;;17,361;25,596;909,63
01/08/2022 20:00;31429,983;15;8,65;;16,233;26,077;909,315
01/08/2022 21:00;22974,507;14,833;6,743;;15,468;27,777;908,674
01/08/2022 22:00;3731,15;15;4,591;;15,269;32,101;908,642
01/08/2022 23:00;952,125;14,833;4,013;;16,458;36,25;908,73
02/08/2022 00:00;3884,824;15;4,515;;16,793;39,434;908,946
02/08/2022 01:00;1609,26;15;3,468;;16,384;38,733;909,057
02/08/2022 02:00;0,113;15;3,017;;16,529;33,341;909,242
02/08/2022 03:00;0;15;3,079;;16,184;33,177;909,394
02/08/2022 04:00;0;15;2,18;;15,738;33,161;909,399
02/08/2022 05:00;0;15;2,819;;15,799;33,004;909,444
02/08/2022 06:00;137,431;15;3,33;;15,977;33,916;909,184
02/08/2022 07:00;23,306;15;3,161;;15,99;33,711;908,485
02/08/2022 08:00;771,514;15;3,949;;16,269;32,888;908,43
02/08/2022 09:00;3793,816;15;5,088;;17,393;34,139;908,578
